Timestamp,Sensor1_Temperature,Sensor1_Humidity
2024-12-12 22:15:28,39.9,12
2024-12-12 22:15:30,40,11.8
2024-12-12 22:15:32,39.9,11.7
2024-12-12 22:15:34,40,11.6
2024-12-12 22:15:37,39.9,11.5
2024-12-12 22:15:39,40,11.5
2024-12-12 22:15:41,39.9,11.5
2024-12-12 22:15:43,39.9,11.5
2024-12-12 22:15:45,39.9,11.5
2024-12-12 22:15:47,39.9,11.6
2024-12-12 22:15:49,39.9,11.8
2024-12-12 22:15:51,39.9,11.9
2024-12-12 22:15:53,39.9,11.9
2024-12-12 22:15:56,39.9,11.9
2024-12-12 22:15:58,39.9,12
2024-12-12 22:16:00,39.9,12
2024-12-12 22:16:02,39.9,11.8
2024-12-12 22:16:04,39.9,11.9
2024-12-12 22:16:06,39.9,12
2024-12-12 22:16:08,39.9,12.1
2024-12-12 22:16:10,40,12.2
2024-12-12 22:16:12,40,12.1
2024-12-12 22:16:15,40,12.1
2024-12-12 22:16:17,40,12.3
2024-12-12 22:16:19,40.1,12.4
2024-12-12 22:16:21,40.1,12.3
2024-12-12 22:16:23,40.1,12.2
2024-12-12 22:16:25,40.1,12
2024-12-12 22:16:27,40.1,12
2024-12-12 22:16:29,40.2,12.1
2024-12-12 22:16:31,40.2,12.1
2024-12-12 22:16:34,40.2,12.2
2024-12-12 22:16:36,40.2,12.2
2024-12-12 22:16:38,40.3,12
2024-12-12 22:16:40,40.3,12.1
2024-12-12 22:16:42,40.3,12
2024-12-12 22:16:44,40.3,12
2024-12-12 22:16:46,40.4,11.8
2024-12-12 22:16:48,40.4,11.8
2024-12-12 22:16:50,40.4,11.8
2024-12-12 22:16:52,40.4,11.6
2024-12-12 22:16:55,40.4,11.4
2024-12-12 22:16:57,40.4,11.3
2024-12-12 22:16:59,40.4,11.2
2024-12-12 22:17:01,40.4,11.2
2024-12-12 22:17:03,40.4,11.2
2024-12-12 22:17:05,40.4,11.1
2024-12-12 22:17:07,40.4,11.2
2024-12-12 22:17:09,40.5,11.3
2024-12-12 22:17:11,40.4,11.4
2024-12-12 22:17:14,40.5,11.6
2024-12-12 22:17:16,40.4,11.5
2024-12-12 22:17:18,40.5,11.6
2024-12-12 22:17:20,40.5,11.4
2024-12-12 22:17:22,40.5,11.5
2024-12-12 22:17:24,40.5,11.6
2024-12-12 22:17:26,40.6,11.8
2024-12-12 22:17:28,40.6,11.8
2024-12-12 22:17:30,40.6,11.9
2024-12-12 22:17:33,40.6,11.8
2024-12-12 22:17:35,40.7,11.9
2024-12-12 22:17:37,40.7,12.1
2024-12-12 22:17:39,40.7,12.1
2024-12-12 22:17:41,40.7,12.1
2024-12-12 22:17:43,40.8,12.1
2024-12-12 22:17:45,40.8,12.1
2024-12-12 22:17:47,40.9,12
2024-12-12 22:17:49,40.9,11.9
2024-12-12 22:17:52,40.9,11.8
2024-12-12 22:17:54,40.9,11.7
2024-12-12 22:17:56,41,11.7
2024-12-12 22:17:58,41,11.7
2024-12-12 22:18:00,41,11.7
2024-12-12 22:18:02,41.1,11.6
2024-12-12 22:18:04,41.1,11.6
2024-12-12 22:18:06,41.1,11.5
2024-12-12 22:18:08,41.1,11.5
2024-12-12 22:18:11,41.2,11.6
2024-12-12 22:18:13,41.2,11.6
2024-12-12 22:18:15,41.2,11.7
2024-12-12 22:18:17,41.2,11.7
2024-12-12 22:18:19,41.2,11.6
2024-12-12 22:18:21,41.2,11.4
2024-12-12 22:18:23,41.3,11.4
2024-12-12 22:18:25,41.3,11.4
2024-12-12 22:18:27,41.4,11.6
2024-12-12 22:18:29,41.4,11.5
2024-12-12 22:18:32,41.4,11.4
2024-12-12 22:18:34,41.4,11.5
2024-12-12 22:18:36,41.4,11.5
2024-12-12 22:18:38,41.5,11.5
2024-12-12 22:18:40,41.5,11.3
2024-12-12 22:18:42,41.5,11.4
2024-12-12 22:18:44,41.6,11.4
2024-12-12 22:18:46,41.6,11.5
2024-12-12 22:18:48,41.6,11.4
